Código;Nombre;Dirección;C.P.;Municipio;Pedanía;Teléfono;Fax;Email;URL Real;URL Corta;Latitud;Longitud;Descripción;Tipo;Subtipo;Foto 1;Foto 2;Foto 3;Foto 4;Foto 5;Foto 6;Foto 7;Foto 8;Foto 9;Foto 10;Foto 11;Foto 12;Foto 13;Foto 14;Foto 15;Foto 16;Foto 17;Foto 18;Foto 19;Foto 20
6186;Balcón del Muro;Balcón del Muro;30530;Cieza;CIEZA;;;;;;4233460;637517;;;;;;;;;;;;;;;;;;;;;;;
6878;Balneario de la Encarnación;C/ Condesa,1;30710;Los Alcázares;LOS ALCÁZARES;968 57 50 07;;info@aljuvi.es;;;-0.8508048;37.7389685;;Otros;;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/monumentos/recurso-1-6878-2p_g.bmp;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/monumentos/recurso-1-6878-1p_g.JPG;;;;;;;;;;;;;;;;;;
6886;Balsas Romanas LOS DIEGOS ;Avda. Radio Baliza Óscar, 45, esquina Avda. Europa;30710;Los Alcázares;LOS NAREJOS ;968 58 21 07;;cultura@losalcazares.es;;;-0.8341741;37.7623155;;;;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/otros/recurso-1-6886-2p_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/otros/recurso-1-6886-1p_g.JPG;;;;;;;;;;;;;;;;;;
5116;Baños de lodo;Las Charcas de las Salinas, junto Molino de Quintín;30740;San Pedro del Pinatar;SAN PEDRO DEL PINATAR;968 182 301;968 183 706;turismo@sanpedrodelpinatar.es;www.sanpedrodelpinatar.es;;-0.7763828;37.8199085;<p><strong>Zona de lodoterapia al aire libre.</strong></p><p>Los lodos de Las Charcas de las Salinas, son fruto de siglos de acci&oacute,n del sol y de las aguas de elevada salinidad del Mar Menor.</p><p>El resultado es un <strong>lodo arcilloso </strong>que aplicado sobre la piel tiene un <strong>gran valor terap&eacute,utico</strong> en todo tipo de afecciones: reumatismo, artritis...</p><p>El complemento ideal es un ba&ntilde,o en las mineralizadas aguas del Mar Menor.</p><p>Existen centros de Talasoterapia y Spa donde seguir tratamientos especializados.</p><p>M&aacute,s informaci&oacute,n&nbsp,<a href='https://www.murciaturistica.es/es/lodos_mar_menor/'>https://www.murciaturistica.es/es/lodos_mar_menor/</a></p>;Arquitectura Religiosa;;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/monumentos/recurso-1-5116-1p_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/monumentos/recurso-1-5116-2p_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/monumentos/recurso-1-5116-3p_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/monumentos/recurso-1-5116-4p_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/monumentos/recurso-1-5116-5p_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/monumentos/recurso-1-5116-11p_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/monumentos/recurso-1-5116-7p_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/monumentos/recurso-1-5116-8p_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/monumentos/recurso-1-5116-9p_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/monumentos/recurso-1-5116-10p_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/monumentos/recurso-1-5116-6p_g.jpg;;;;;;;;;
6514;Barranco de Librilla;Barranco de Librilla;;Librilla;LIBRILLA; 968658037;;;;;-1.351399;37.887355;<p style='margin-left:72pt'><span style='font-size:11pt'>All&iacute, donde la Rambla de Librilla tiene su mayor encajamiento, formando un profundo barranco, fue el lugar elegido por los antiguos pobladores para asentarse en lo que constituye la zona m&aacute,s antigua del n&uacute,cleo urbano actual. A lo largo de ambas m&aacute,rgenes del &ldquo,Barranco&rdquo, se fue desarrollando la vida e historia m&aacute,s recientes de esta villa, pudiendo remontarnos, por los vestigios hallados hasta la fecha, hasta las &eacute,pocas romana y &aacute,rabe. La etapa de dominaci&oacute,n &aacute,rabe ha dejado, adem&aacute,s del nombre de la localidad, una mayor cantidad de restos como son los de la fortaleza del Barranco, en el que una parte de sus murallas aparecen &ldquo,colgadas&rdquo, sobre sus paredes casi verticales y que forman, junto con el puente que permite cruzarla, la vista paisaj&iacute,stica m&aacute,s caracter&iacute,stica del municipio. Geomorfol&oacute,gicamente presenta formas erosivas muy interesantes y &ldquo,chimeneas de hadas&rdquo, singulares con un modelado de origen fluvial y e&oacute,lico.</span></p>;;;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/monumentos/recurso-1-6514-1p_g.jpg;;;;;;;;;;;;;;;;;;;
8835;BATERIA DE CASTILLITOS;CABO TIÑOSO;;Cartagena;LA AZOHIA ;;;;;;;;;;;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/monumentos/recurso-1-8835-1p_g.jpg;;;;;;;;;;;;;;;;;;;
8837;BATERIA DE CENIZAS;PORTMAN;;La Unión;PORTMAN;;;;;;;;;;;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/monumentos/recurso-1-8837-1p_g.jpg;;;;;;;;;;;;;;;;;;;
8838;BATERIA DE FAJARDO;PUERTO DE CARTAGENA;;Cartagena;CARTAGENA;;;;;;;;;;;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/monumentos/recurso-1-8838-1p_g.jpg;;;;;;;;;;;;;;;;;;;
8021;BATERÍA DE SAN ISIDORO Y SANTA FLORENTINA;CAMINO DE CALA COTINA;30202;Cartagena;CARTAGENA;;;;;;-0.978240;37.583265;<p>Estas dos bater&iacute,as est&aacute,n constituidas como una &uacute,nica posici&oacute,n al estar unidas constructivamente. Fueron concebidas dentro del proyecto de Esteban de Pan&oacute,n, en el siglo XVIII, finaliz&aacute,ndose en 1739.<br />Su construcci&oacute,n es alargada y paralela a la costa, y su configuraci&oacute,n actual corresponde a la &uacute,ltima reforma de Plan O&#39,Donnell de 8 de mayo de 1.962.<br />Sus casamatas est&aacute,n enterradas para protegerse de los disparos de nav&iacute,os enemigos, dejando sus partes posteriores abiertas para la mejor ventilaci&oacute,n del humo de la p&oacute,lvora. Los polvorines estaban enterrados y se comunicaban por t&uacute,neles.<br />Su principal caracter&iacute,stica es su privilegiada situaci&oacute,n para controlar la Bocana del Puerto. Tiene la consideraci&oacute,n de Bien de Inter&eacute,s Cultural (BIC), de acuerdo con la Adicional Segunda de la vigente Ley del Patrimonio Hist&oacute,rico<br />Se accede a ella a trav&eacute,s de la carretera que transcurre por la costa desde el barrio de Santa Luc&iacute,a a Escombreras.</p>;;;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/monumentos/recurso-1-8021-1p_g.jpg;;;;;;;;;;;;;;;;;;;
8020;BATERÍA DE SAN LEANDRO;N-343, 13, Cartagena, Murcia;30202;Cartagena;CARTAGENA;;;;;;-0.974908;37.588099;<p>Fortificaci&oacute,n del siglo XVIII que se encuentra situada junto al dique de la Curra. Su misi&oacute,n principal era (en cooperaci&oacute,n con el resto de bater&iacute,as de defensa del puerto), impedir la entrada a los buques enemigos.</p><p>Se puede acceder a trav&eacute,s de la carretera al valle de Escombreras.</p><p>Durante la Guerra Civil, el 7 de Marzo de 1.939 desde esta bater&iacute,a se observan dos barcos aproxim&aacute,ndose a la costa, el m&aacute,s cercano es el &quot,CASTILLO DE OLITE&quot,, que se dirige al puerto y llega hasta la Bocana, sali&eacute,ndose de la l&iacute,nea de tiro de la bater&iacute,a de la Parajola, cuando est&aacute, a punto de entrar en el puerto, desde un peque&ntilde,o ca&ntilde,&oacute,n que hay en la bater&iacute,a de San Leandro, se hace un disparo, el barco gira en redondo para salir a mar abierto y al hacerlo entra en la l&iacute,nea de fuego de la Parajola, siendo finalmente hundido por un impacto directo procedente de uno de los 3 ca&ntilde,ones Vickers de la bater&iacute,a de la Parajola</p>;;;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/monumentos/recurso-1-8020-1p_g.jpg;;;;;;;;;;;;;;;;;;;
8023;BATERÍA DE SANTA ANA ACASAMATADA;CAMINO A CALA CORTINA;30202;Cartagena;CARTAGENA;;;;;;-0.978764;37.582191;<p>Dicha fortificaci&oacute,n se encuentra ubicada sobre la misma l&iacute,nea de costa, en el saliente llamado de Santa Ana. Es de f&aacute,cil acceso por la carretera del Puerto a la D&aacute,rsena de Escombreras.</p><p>Su origen fue ser un fort&iacute,n a principios del siglo XVIII, pero posteriormente fue reedificado, de acuerdo con el Plan O&#39,Donnell, d&aacute,ndole la forma de castillete, con un gran n&uacute,mero de aspilleras para disparos de fusil.</p><p>Actualmente conserva la mayor parte de su estructura, muros, cerramientos, presentando un aspecto exterior que asemeja a un castillo, de ah&iacute, su nombre de Castillo de Santa Ana. Las casamatas est&aacute,n construidas con hormig&oacute,n y enterradas con sus b&oacute,vedas a prueba y revestidas en su superficie por tierra.&nbsp, Declarada de Bien de Inter&eacute,s Cultural (BIC), de acuerdo con la Adicional Segunda de la vigente Ley 16/1985 del Patrimonio Hist&oacute,rico Espa&ntilde,ol.</p>;;;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/monumentos/recurso-1-8023-1p_g.jpg;;;;;;;;;;;;;;;;;;;
8022;BATERÍA DE SANTA ANA COMPLEMENTARIA;CARRETERA HACIA CALA CORTINA;30202;Cartagena;CARTAGENA;;;;;;-0.978571;37.582217;<p><br />Se construy&oacute, en 1888, para montar dos ca&ntilde,ones Krupp.</p><p>Se encuentra sobre la misma l&iacute,nea de costa, al norte de la bater&iacute,a de Santa Ana Acasamatada.</p><p>Consta de dos barbetas preparadas para dos ca&ntilde,ones Krupp, cerrada con muros fusileros. En 1941 se env&iacute,an a Tarifa los dos ca&ntilde,ones Krupp junto a otras dos piezas de Trincabotijas Baja para artillar all&iacute, una bater&iacute,a.</p><p>Su acceso es por la carretera hacia Cala Cortina, f&aacute,cilmente visible desde dicha playa.</p>;;;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/monumentos/recurso-1-8022-1p_g.jpg;;;;;;;;;;;;;;;;;;;
8726;Bodega de la Balsa;C/ de la Balsa, 26;30180;Bullas;;968 652 244;;turismo@bullas.es;;;-1.6702054;38.0506693;<p>En pleno casco antiguo se encuentra la calle de la Balsa, llamada as&iacute, por la gran balsa que desde el siglo XVI hasta bien entrado el XX existi&oacute, en la zona y que recog&iacute,a las aguas que llegaban desde La Rafa a trav&eacute,s de la tambi&eacute,n desaparecida Acequia Principal. En esta calle encontramos una bodega tradicional que estuvo en funcionamiento desde el siglo XIX hasta principios de los 80, siendo su &uacute,ltimo propietario Juli&aacute,n Campoy. En el a&ntilde,o 2000 fue adquirida por el Ayuntamiento de Bullas, que la rehabilit&oacute, para convertirla en recurso visitable al mismo tiempo que cedi&oacute, el uso de la primera planta, la antigua vivienda de los bodegueros, al Consejo Regulador de la Denominaci&oacute,n de Origen Protegida &ldquo,Bullas&rdquo,, que desde 2005 tiene aqu&iacute, su sede.<br />El espacio de la bodega se divide en las dos partes propias de este tipo de instalaciones: el jara&iacute,z o lagar, zona de recepci&oacute,n y estrujado de la uva para la obtenci&oacute,n del mosto, que en 1959 incorpor&oacute, una tolva para tal fin, y la bodega propiamente dicha, esto es, donde se encuentran las tinajas. Estas tinajas son de tama&ntilde,o considerable y, de hecho, una de ellas es la m&aacute,s grande de cuantas se conservan en Bullas, contando con m&aacute,s de 9.300 litros de capacidad. Existe adem&aacute,s otra sala donde se encuentran varios dep&oacute,sitos de cemento que tambi&eacute,n se usaban en la vinificaci&oacute,n as&iacute, como prensas tradicionales y una bomba del siglo XIX para la extracci&oacute,n del vino de las tinajas, igualmente original de la bodega.<br />En la misma calle de la Balsa encontramos el edificio de la antigua alcoholera de Juan Moya, de 1924. Es la &uacute,nica huella que permanece en Bullas de una pujante industria, la de la fabricaci&oacute,n de anises y aguardientes, que comenz&oacute, en 1772 a ra&iacute,z de un excedente en la producci&oacute,n de uva y que se mantuvo hasta bien entrado el siglo XX.</p><p>&nbsp,</p>;;;;;;;;;;;;;;;;;;;;;;
5050;Bosque de Sabina Albar;El Sabinar;;Moratalla;EL SABINAR ;;;;www.ayuntamientomoratalla.net;;-2.1545776;38.2062341;<p>La sabina es un &aacute,rbol de copa densa y forma c&oacute,nica, de madera arom&aacute,tica. Su nombre en lat&iacute,n es &quot,Juniperus Thurifera&quot, (thurifera significa productora de incienso). Esta especie, declarada especie protegida, es propia de terrenos calizos y zonas de altura superior a los 800m. Los parajes de las pedan&iacute,as de El Sabinar y El Calar de la Santa, poseen algunos ejemplos centenarios que se encuentran en una zona declarada Patrimonio de la Humanidad por la UNESCO ya que all&iacute, se encuentran varios abrigos con pinturas rupestres. De entre la fauna que mora en estos parajes podemos destacar cabras monteses, halcones, b&uacute,hos reales, &aacute,guilas y chovas piquirrojas. La sabina albar florece en primavera, y su fruto, entre azul&oacute,n y morado, madura al oto&ntilde,o siguiente. Es la estaci&oacute,n m&aacute,s grata para andar y desandar el bosque que dio nombre a El Sabinar, o si lo prefiere, para hacer un itinerario circular caminando por el GR 7 (sendero de gran recorrido: se&ntilde,ales rojas y blancas) que discurre por la solana del cerro del Castellar, entre sembrados y algunas sabinas monumentales, hasta al Calar de la Santa, dejando a la derecha el manantial de Cantalar, situado en el imponente circo rocoso de Villafuerte.</p>;Arquitectura Religiosa;;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/monumentos/LUGI_212009_133550_1_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/monumentos/LUGI_212009_914518_0_g.jpg;;;;;;;;;;;;;;;;;;
6221;Cabezo Gordo;Cabezo Gordo, ladera sur;30739;Torre Pacheco;DOLORES;968 579 937;;turismo@torrepacheco.es;www.torrepacheco.es;;-0.899908;37.795680;<p>La Sima de las Paloma se encuentra en la ladera sur del <strong>Cabezo Gordo</strong>, &uacute,nica elevaci&oacute,n monta&ntilde,osa del municipio de Torre Pacheco, y una referencia hist&oacute,rica para navegantes y pobladores del Campo de Cartagena.</p><p>En 1991 el hallazgo casual de los maxilares unidos con la mand&iacute,bula de un neandertal puso en marcha la excavaci&oacute,n cient&iacute,fica en la Sima de las Palomas, el yacimiento del <strong>Hombre de Neandertal</strong> m&aacute,s importante del Mediterr&aacute,neo espa&ntilde,ol.</p><p>Los trabajos de excavaci&oacute,n han permitido recuperar m&aacute,s de <strong>300 fragmentos de esqueletos</strong>, entre huesos y dientes, que ponen de relieve la baja estatura de los adultos pese a mostrar la gran robustez t&iacute,pica de los musculosos neandertales. Han sido fechados en 50.000 a&ntilde,os, durante el &uacute,ltimo per&iacute,odo glacial.</p><p>De singular importancia son los tres esqueletos casi completos, excavados en situaci&oacute,n de conexi&oacute,n anat&oacute,mica y buen estado de preservaci&oacute,n, esto es excepcional para el estudio del registro f&oacute,sil neandertal. La joven mujer<strong> &ldquo,Paloma&rdquo, </strong>y el ni&ntilde,o se encontraron bajo una acumulaci&oacute,n de grandes piedras, con las rodillas y los codos flexionados y las manos junto a la cara, lo que sugiere que pudieron ser enterrados intencionadamente.</p><p>La informaci&oacute,n que estos restos nos ofrece es fundamental para comprender la larga cadena evolutiva del ser humano.</p><p>Los Neandertales de la <strong>Sima de las Palomas</strong> dejaron abundantes restos de los animales que sol&iacute,an cazar, desde caballos, ciervos, uros y la cabra hisp&aacute,nica hasta tortugas y conejos. La investigaci&oacute,n de los fitolitos en sus dientes, indica que com&iacute,an tambi&eacute,n materia vegetal. Para la captura y preparaci&oacute,n de los alimentos tallaban &uacute,tiles de s&iacute,lex, caliza, m&aacute,rmol, calcita, cuarzo y cuarcita, que han sido encontrados en el yacimiento,&nbsp, t&iacute,picos de la tecnolog&iacute,a musteriense del Paleol&iacute,tico Medio.</p><p>Este cerro de &aacute,ridos y cuarzo tiene adem&aacute,s un gran inter&eacute,s bi&oacute,tico, paisaj&iacute,stico y cultural. Declarado <strong>Paisaje Protegido</strong> en 1998, cuenta con una fauna t&iacute,pica y una flora casi exclusiva.</p><p>&nbsp,</p><p>&nbsp,</p>;;;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/monumentos/recurso-1-6221-1p_g.JPG;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/monumentos/recurso-1-6221-4p_g.JPG;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/monumentos/recurso-1-6221-3p_g.JPG;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/monumentos/recurso-1-6221-2p_g.JPG;;;;;;;;;;;;;;;;
8802;CABO DE PALOS;Cabo de Palos;;La Manga;LA MANGA Cartagena;;;;;;-0.702316;37.633468;<p>El pueblo de Cabo de Palos, situado entorno al promontorio que le da nombre, fue en origen un pueblo pesquero que hoy en d&iacute,a sigue combinando esa actividad tradicional con la tur&iacute,stica, tras el nacimiento y desarrollo de La Manga del Mar Menor como destino de turismo de sol y playa.</p><p>El pueblo se organiza en torno a su bonito puerto, donde se mezcla la actividad de los barcos pesqueros con aquellos que se dedican al buceo, una actividad en alza, pues la Reserva Marina de Cabo de Palos e Islas Hormigas ha sido reconocida como una de las mejores de Europa. El puerto de Cabo de Palos tiene adem&aacute,s una peculiaridad que le da encanto, pues a diferencia de lo habitual, su d&aacute,rsena se introduce en la tierra, ya que en su construcci&oacute,n en los a&ntilde,os 70 se aprovech&oacute, una zona llamada La Charca, baja y anegada, para situar ah&iacute, un puerto seguro y abrigado de los temporales.</p><p>Desde el puerto arranca el Paseo de La Barra, adornado con las terrazas de sus cafeter&iacute,as y restaurantes, lugar ideal para degustar el plato t&iacute,pico de la zona: el caldero, a base de arroz y pescado.</p><p>Al final de este paseo se encuentra el Muro de la Sal, donde antiguamente cargaban los barcos el preciado producto que se obten&iacute,a de la cercanas Salinas de Marchamalo. Aqu&iacute, tiene principio o final, seg&uacute,n se prefiera, un sendero que bordeando los acantilados del cabo, nos ofrece un paisaje espectacular de calas, en las que contrasta el azul del mar con los oscuros tonos de sus rocas, que las hacen ideales para practicar el snorkel, y que nos lleva hasta su lugar m&aacute,s emblem&aacute,tico: el faro.</p><p>El faro, se sit&uacute,a sobre un promontorio que avanza y se hunde en el mar, tiene su origen en las antiguas torres vig&iacute,as. La torre de 50 metros de altura se levanta sobre un edificio de planta cuadrada, que adem&aacute,s de residencia se dise&ntilde,&oacute, como escuela de fareros. Sus 80 metros sobre el nivel del mar, lo convierten en el m&aacute,s alto del levante y en el icono de toda la zona. Desde este punto estrat&eacute,gico dominamos toda la costa, que partiendo de la Playa de Levante y extendi&eacute,ndose hacia La Manga, se vuelve baja y arenosa.</p><p>De regreso hacia el puerto no hay que dejar de visitar la Plaza de la Virgen del Mar, que rodeada por casitas blancas, en las noche de verano se llena de ambiente en sus terrazas.</p><p>&nbsp,</p>;;;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/monumentos/recurso-1-8802-1p_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/monumentos/recurso-1-8802-3p_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/monumentos/recurso-1-8802-5p_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/monumentos/recurso-1-8802-9p_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/monumentos/recurso-1-8802-7p_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/monumentos/recurso-1-8802-8p_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/monumentos/recurso-1-8802-6p_g.jpg;;;;;;;;;;;;;
5028;Calas de Bolnuevo (Sierra de Las Moreras);Puntabela;30877;Mazarrón;Moreras / Bolnuevo;968 59 44 26;968153121;turismo@mazarron.es;http://www.visitamazarron.com/es/conoce-mazarron/naturaleza-y-paisaje/;www.visitamazarron.com;-1.3168753;37.5621561;<p>Los 35km de playa que posee este n&uacute,cleo son uno de los principales atractivos naturales de esta zona, por sus especiales caracter&iacute,sticas. Playas destacadas son La Isla, Bah&iacute,a, Nares, El Castellar o Bolnuevo. Dentro de estas playas existen gran n&uacute,mero de <strong>calas v&iacute,rgenes</strong>, situadas en las estribaciones de la Sierra de las Moreras, con una belleza paisaj&iacute,stica que no se centra s&oacute,lo en el entorno f&iacute,sico que las rodea, sino que tambi&eacute,n se basa en sus fondos marinos. Entre estas calas resaltan Cala Amarilla, la playa de la Gr&uacute,a, Parazuelos, Covaticas, Percheles, etc., algunas formando parte ya de otras pedan&iacute,as mazarroneras.</p>;Otros;;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/monumentos/recurso-1-5028-248p_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/monumentos/recurso-1-5028-249p_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/monumentos/recurso-1-5028-250p_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/monumentos/LUGI_12010_212346_0_g.jpg;;;;;;;;;;;;;;;;
